r_date,date,day_of_week,brand,cnt
2015-10-26,951.0,3.0,4,388.0
2015-10-26,951.0,3.0,5,333.0
2015-10-26,951.0,3.0,6,235.0
2015-10-26,951.0,3.0,7,191.0
2015-10-26,951.0,3.0,8,533.0
2015-10-26,951.0,3.0,9,349.0
2015-10-26,951.0,3.0,10,306.0
2015-10-27,952.0,4.0,1,194.0
2015-10-27,952.0,4.0,2,103.0
2015-10-27,952.0,4.0,3,102.0
2015-10-27,952.0,4.0,4,322.0
2015-10-27,952.0,4.0,5,236.0
2015-10-27,952.0,4.0,6,139.0
2015-10-27,952.0,4.0,7,225.0
2015-10-27,952.0,4.0,8,394.0
2015-10-27,952.0,4.0,9,454.0
2015-10-27,952.0,4.0,10,260.0
2015-10-28,953.0,5.0,1,291.0
2015-10-28,953.0,5.0,2,141.0
2015-10-28,953.0,5.0,3,166.0
2015-10-28,953.0,5.0,4,222.0
2015-10-28,953.0,5.0,5,171.0
2015-10-28,953.0,5.0,6,272.0
2015-10-28,953.0,5.0,7,191.0
2015-10-28,953.0,5.0,8,242.0
2015-10-28,953.0,5.0,9,495.0
2015-10-28,953.0,5.0,10,502.0
2015-10-29,954.0,6.0,1,66.0
2015-10-29,954.0,6.0,4,69.0
2015-10-29,954.0,6.0,5,36.0
2015-10-29,954.0,6.0,6,38.0
2015-10-29,954.0,6.0,7,34.0
2015-10-29,954.0,6.0,8,134.0
2015-10-29,954.0,6.0,9,195.0
2015-10-29,954.0,6.0,10,82.0
2015-10-31,955.0,1.0,1,503.0
2015-10-31,955.0,1.0,2,197.0
2015-10-31,955.0,1.0,3,333.0
2015-10-31,955.0,1.0,4,351.0
2015-10-31,955.0,1.0,5,400.0
2015-10-31,955.0,1.0,6,307.0
2015-10-31,955.0,1.0,7,491.0
2015-10-31,955.0,1.0,8,672.0
2015-10-31,955.0,1.0,9,625.0
2015-10-31,955.0,1.0,10,371.0
2015-11-01,956.0,2.0,1,165.0
2015-11-01,956.0,2.0,2,106.0
2015-11-01,956.0,2.0,3,450.0
2015-11-01,956.0,2.0,4,531.0
2015-11-01,956.0,2.0,5,464.0
2015-11-01,956.0,2.0,6,372.0
2015-11-01,956.0,2.0,7,512.0
2015-11-01,956.0,2.0,8,706.0
2015-11-01,956.0,2.0,9,895.0
2015-11-01,956.0,2.0,10,246.0
2015-11-02,957.0,3.0,1,401.0
2015-11-02,957.0,3.0,2,295.0
2015-11-02,957.0,3.0,3,162.0
2015-11-02,957.0,3.0,4,410.0
2015-11-02,957.0,3.0,5,433.0
2015-11-02,957.0,3.0,6,265.0
2015-11-02,957.0,3.0,7,287.0
2015-11-02,957.0,3.0,8,220.0
2015-11-02,957.0,3.0,9,547.0
2015-11-02,957.0,3.0,10,408.0
2015-11-03,958.0,4.0,1,146.0
2015-11-03,958.0,4.0,2,129.0
2015-11-03,958.0,4.0,3,407.0
2015-11-03,958.0,4.0,4,203.0
2015-11-03,958.0,4.0,5,209.0
2015-11-03,958.0,4.0,6,185.0
2015-11-03,958.0,4.0,7,200.0
2015-11-03,958.0,4.0,8,320.0
2015-11-03,958.0,4.0,9,465.0
2015-11-03,958.0,4.0,10,300.0
2015-11-04,959.0,5.0,1,212.0
2015-11-04,959.0,5.0,2,56.0
2015-11-04,959.0,5.0,3,194.0
2015-11-04,959.0,5.0,4,388.0
2015-11-04,959.0,5.0,5,228.0
2015-11-04,959.0,5.0,6,348.0
2015-11-04,959.0,5.0,7,300.0
2015-11-04,959.0,5.0,8,269.0
2015-11-04,959.0,5.0,9,560.0
2015-11-04,959.0,5.0,10,349.0
2015-11-05,960.0,6.0,2,35.0
2015-11-05,960.0,6.0,3,69.0
2015-11-05,960.0,6.0,4,139.0
2015-11-05,960.0,6.0,5,107.0
2015-11-05,960.0,6.0,6,25.0
2015-11-05,960.0,6.0,7,102.0
2015-11-05,960.0,6.0,9,114.0
2015-11-05,960.0,6.0,10,82.0
2015-11-06,961.0,7.0,9,14.0
2015-11-07,962.0,1.0,1,503.0
2015-11-07,962.0,1.0,2,225.0
2015-11-07,962.0,1.0,3,388.0
2015-11-07,962.0,1.0,4,462.0
2015-11-07,962.0,1.0,5,571.0
2015-11-07,962.0,1.0,6,262.0
2015-11-07,962.0,1.0,7,382.0
2015-11-07,962.0,1.0,8,430.0
2015-11-07,962.0,1.0,9,703.0
2015-11-07,962.0,1.0,10,568.0
2015-11-08,963.0,2.0,1,298.0
2015-11-08,963.0,2.0,2,141.0
2015-11-08,963.0,2.0,3,520.0
2015-11-08,963.0,2.0,4,254.0
2015-11-08,963.0,2.0,5,357.0
2015-11-08,963.0,2.0,6,328.0
2015-11-08,963.0,2.0,7,444.0
2015-11-08,963.0,2.0,8,470.0
2015-11-08,963.0,2.0,9,814.0
2015-11-08,963.0,2.0,10,491.0
2015-11-09,964.0,3.0,1,154.0
2015-11-09,964.0,3.0,2,328.0
2015-11-09,964.0,3.0,3,226.0
2015-11-09,964.0,3.0,4,302.0
2015-11-09,964.0,3.0,5,167.0
2015-11-09,964.0,3.0,6,194.0
2015-11-09,964.0,3.0,7,446.0
2015-11-09,964.0,3.0,8,345.0
2015-11-09,964.0,3.0,9,699.0
2015-11-09,964.0,3.0,10,178.0
2015-11-10,965.0,4.0,1,243.0
2015-11-10,965.0,4.0,2,181.0
2015-11-10,965.0,4.0,3,203.0
2015-11-10,965.0,4.0,4,390.0
2015-11-10,965.0,4.0,5,105.0
2015-11-10,965.0,4.0,6,203.0
2015-11-10,965.0,4.0,7,400.0
2015-11-10,965.0,4.0,8,394.0
2015-11-10,965.0,4.0,9,585.0
2015-11-10,965.0,4.0,10,280.0
2015-11-11,966.0,5.0,1,238.0
2015-11-11,966.0,5.0,2,281.0
2015-11-11,966.0,5.0,3,166.0
2015-11-11,966.0,5.0,4,370.0
2015-11-11,966.0,5.0,5,143.0
2015-11-11,966.0,5.0,6,363.0
2015-11-11,966.0,5.0,7,410.0
2015-11-11,966.0,5.0,8,430.0
2015-11-11,966.0,5.0,9,1068.0
2015-11-11,966.0,5.0,10,480.0
2015-11-12,967.0,6.0,2,70.0
2015-11-12,967.0,6.0,3,69.0
2015-11-12,967.0,6.0,4,69.0
2015-11-12,967.0,6.0,5,36.0
2015-11-12,967.0,6.0,6,44.0
2015-11-12,967.0,6.0,7,205.0
2015-11-12,967.0,6.0,8,168.0
2015-11-12,967.0,6.0,9,195.0
2015-11-12,967.0,6.0,10,27.0
2015-11-14,968.0,1.0,1,529.0
2015-11-14,968.0,1.0,2,394.0
2015-11-14,968.0,1.0,3,582.0
2015-11-14,968.0,1.0,4,610.0
2015-11-14,968.0,1.0,5,371.0
2015-11-14,968.0,1.0,6,353.0
2015-11-14,968.0,1.0,7,328.0
2015-11-14,968.0,1.0,8,591.0
2015-11-14,968.0,1.0,9,924.0
2015-11-14,968.0,1.0,10,677.0
2015-11-15,969.0,2.0,1,298.0
2015-11-15,969.0,2.0,2,281.0
2015-11-15,969.0,2.0,3,312.0
2015-11-15,969.0,2.0,4,462.0
2015-11-15,969.0,2.0,5,393.0
2015-11-15,969.0,2.0,6,290.0
2015-11-15,969.0,2.0,7,546.0
2015-11-15,969.0,2.0,8,437.0
2015-11-15,969.0,2.0,9,879.0
2015-11-15,969.0,2.0,10,628.0
2015-11-16,970.0,3.0,1,216.0
2015-11-16,970.0,3.0,2,427.0
2015-11-16,970.0,3.0,3,420.0
2015-11-16,970.0,3.0,4,280.0
2015-11-16,970.0,3.0,5,300.0
2015-11-16,970.0,3.0,6,218.0
2015-11-16,970.0,3.0,7,159.0
2015-11-16,970.0,3.0,8,376.0
2015-11-16,970.0,3.0,9,835.0
2015-11-16,970.0,3.0,10,357.0
2015-11-17,971.0,4.0,1,218.0
2015-11-17,971.0,4.0,2,155.0
2015-11-17,971.0,4.0,3,305.0
2015-11-17,971.0,4.0,4,339.0
2015-11-17,971.0,4.0,5,79.0
2015-11-17,971.0,4.0,6,162.0
2015-11-17,971.0,4.0,7,225.0
2015-11-17,971.0,4.0,8,493.0
2015-11-17,971.0,4.0,9,513.0
2015-11-17,971.0,4.0,10,300.0
2015-11-18,972.0,5.0,1,159.0
2015-11-18,972.0,5.0,2,225.0
2015-11-18,972.0,5.0,3,305.0
2015-11-18,972.0,5.0,4,351.0
2015-11-18,972.0,5.0,5,343.0
2015-11-18,972.0,5.0,6,192.0
2015-11-18,972.0,5.0,7,328.0
2015-11-18,972.0,5.0,8,269.0
2015-11-18,972.0,5.0,9,716.0
2015-11-18,972.0,5.0,10,612.0
2015-11-19,973.0,6.0,2,106.0
2015-11-19,973.0,6.0,3,35.0
2015-11-19,973.0,6.0,4,116.0
2015-11-19,973.0,6.0,5,107.0
2015-11-19,973.0,6.0,6,25.0
2015-11-19,973.0,6.0,8,101.0
2015-11-19,973.0,6.0,9,195.0
2015-11-19,973.0,6.0,10,55.0
2015-11-21,974.0,1.0,1,265.0
2015-11-21,974.0,1.0,2,338.0
2015-11-21,974.0,1.0,3,471.0
2015-11-21,974.0,1.0,4,628.0
2015-11-21,974.0,1.0,5,314.0
2015-11-21,974.0,1.0,6,232.0
2015-11-21,974.0,1.0,7,136.0
2015-11-21,974.0,1.0,8,484.0
2015-11-21,974.0,1.0,9,898.0
2015-11-21,974.0,1.0,10,306.0
2015-11-22,975.0,2.0,1,397.0
2015-11-22,975.0,2.0,2,317.0
2015-11-22,975.0,2.0,3,450.0
2015-11-22,975.0,2.0,4,323.0
2015-11-22,975.0,2.0,5,250.0
2015-11-22,975.0,2.0,6,183.0
2015-11-22,975.0,2.0,7,239.0
2015-11-22,975.0,2.0,8,470.0
2015-11-22,975.0,2.0,9,863.0
2015-11-22,975.0,2.0,10,464.0
2015-11-23,976.0,3.0,1,278.0
2015-11-23,976.0,3.0,2,164.0
2015-11-23,976.0,3.0,3,453.0
2015-11-23,976.0,3.0,4,668.0
2015-11-23,976.0,3.0,5,433.0
2015-11-23,976.0,3.0,6,247.0
2015-11-23,976.0,3.0,7,223.0
2015-11-23,976.0,3.0,8,815.0
2015-11-23,976.0,3.0,9,1048.0
2015-11-23,976.0,3.0,10,433.0
2015-11-24,977.0,4.0,1,170.0
2015-11-24,977.0,4.0,2,129.0
2015-11-24,977.0,4.0,3,178.0
2015-11-24,977.0,4.0,4,390.0
2015-11-24,977.0,4.0,5,236.0
2015-11-24,977.0,4.0,6,92.0
2015-11-24,977.0,4.0,7,250.0
2015-11-24,977.0,4.0,8,345.0
2015-11-24,977.0,4.0,9,644.0
2015-11-24,977.0,4.0,10,200.0
2015-11-25,978.0,5.0,1,344.0
2015-11-25,978.0,5.0,2,169.0
2015-11-25,978.0,5.0,3,249.0
2015-11-25,978.0,5.0,4,370.0
2015-11-25,978.0,5.0,5,371.0
2015-11-25,978.0,5.0,6,232.0
2015-11-25,978.0,5.0,7,273.0
2015-11-25,978.0,5.0,8,296.0
2015-11-25,978.0,5.0,9,768.0
2015-11-25,978.0,5.0,10,480.0
2015-11-26,979.0,6.0,1,132.0
2015-11-26,979.0,6.0,3,312.0
2015-11-26,979.0,6.0,4,92.0
2015-11-26,979.0,6.0,5,71.0
2015-11-26,979.0,6.0,6,32.0
2015-11-26,979.0,6.0,7,34.0
2015-11-26,979.0,6.0,8,168.0
2015-11-26,979.0,6.0,9,163.0
2015-11-26,979.0,6.0,10,55.0
2015-11-28,980.0,1.0,1,344.0
2015-11-28,980.0,1.0,2,366.0
2015-11-28,980.0,1.0,3,444.0
2015-11-28,980.0,1.0,4,314.0
2015-11-28,980.0,1.0,5,228.0
2015-11-28,980.0,1.0,6,222.0
2015-11-28,980.0,1.0,7,218.0
2015-11-28,980.0,1.0,8,430.0
2015-11-28,980.0,1.0,9,950.0
2015-11-28,980.0,1.0,10,524.0
2015-11-29,981.0,2.0,1,430.0
2015-11-29,981.0,2.0,2,141.0
2015-11-29,981.0,2.0,3,624.0
2015-11-29,981.0,2.0,4,554.0
2015-11-29,981.0,2.0,5,428.0
2015-11-29,981.0,2.0,6,447.0
2015-11-29,981.0,2.0,7,614.0
2015-11-29,981.0,2.0,8,370.0
2015-11-29,981.0,2.0,9,1237.0
2015-11-29,981.0,2.0,10,246.0
2015-11-30,982.0,3.0,1,463.0
2015-11-30,982.0,3.0,2,295.0
2015-11-30,982.0,3.0,3,388.0
2015-11-30,982.0,3.0,4,388.0
2015-11-30,982.0,3.0,5,233.0
2015-11-30,982.0,3.0,6,312.0
2015-11-30,982.0,3.0,7,382.0
2015-11-30,982.0,3.0,8,690.0
2015-11-30,982.0,3.0,9,1489.0
2015-11-30,982.0,3.0,10,433.0
2015-12-01,983.0,4.0,1,73.0
2015-12-01,983.0,4.0,2,103.0
2015-12-01,983.0,4.0,3,152.0
2015-12-01,983.0,4.0,4,305.0
2015-12-01,983.0,4.0,5,157.0
2015-12-01,983.0,4.0,6,194.0
2015-12-01,983.0,4.0,7,50.0
2015-12-01,983.0,4.0,8,468.0
2015-12-01,983.0,4.0,9,859.0
2015-12-01,983.0,4.0,10,280.0
2015-12-02,984.0,5.0,1,370.0
2015-12-02,984.0,5.0,2,225.0
2015-12-02,984.0,5.0,3,444.0
2015-12-02,984.0,5.0,4,554.0
2015-12-02,984.0,5.0,5,257.0
2015-12-02,984.0,5.0,6,383.0
2015-12-02,984.0,5.0,7,382.0
2015-12-02,984.0,5.0,8,672.0
2015-12-02,984.0,5.0,9,1706.0
2015-12-02,984.0,5.0,10,874.0
2015-12-03,985.0,6.0,1,132.0
2015-12-03,985.0,6.0,2,106.0
2015-12-03,985.0,6.0,3,277.0
2015-12-03,985.0,6.0,4,116.0
2015-12-03,985.0,6.0,5,71.0
2015-12-03,985.0,6.0,6,44.0
2015-12-03,985.0,6.0,7,136.0
2015-12-03,985.0,6.0,8,134.0
2015-12-03,985.0,6.0,9,326.0
2015-12-03,985.0,6.0,10,55.0
2015-12-04,986.0,7.0,1,29.0
2015-12-04,986.0,7.0,9,14.0
2015-12-05,987.0,1.0,1,291.0
2015-12-05,987.0,1.0,2,253.0
2015-12-05,987.0,1.0,3,222.0
2015-12-05,987.0,1.0,4,388.0
2015-12-05,987.0,1.0,5,486.0
2015-12-05,987.0,1.0,6,277.0
2015-12-05,987.0,1.0,7,109.0
2015-12-05,987.0,1.0,8,430.0
2015-12-05,987.0,1.0,9,1302.0
2015-12-05,987.0,1.0,10,262.0
2015-12-06,988.0,2.0,1,430.0
2015-12-06,988.0,2.0,2,317.0
2015-12-06,988.0,2.0,3,416.0
2015-12-06,988.0,2.0,4,878.0
2015-12-06,988.0,2.0,5,536.0
2015-12-06,988.0,2.0,6,397.0
2015-12-06,988.0,2.0,7,478.0
2015-12-06,988.0,2.0,8,706.0
2015-12-06,988.0,2.0,9,2604.0
2015-12-06,988.0,2.0,10,409.0
2015-12-07,989.0,3.0,1,216.0
2015-12-07,989.0,3.0,2,361.0
2015-12-07,989.0,3.0,3,550.0
2015-12-07,989.0,3.0,4,1056.0
2015-12-07,989.0,3.0,5,367.0
2015-12-07,989.0,3.0,6,406.0
2015-12-07,989.0,3.0,7,446.0
2015-12-07,989.0,3.0,8,439.0
2015-12-07,989.0,3.0,9,2157.0
2015-12-07,989.0,3.0,10,586.0
2015-12-08,990.0,4.0,1,218.0
2015-12-08,990.0,4.0,2,129.0
2015-12-08,990.0,4.0,3,381.0
2015-12-08,990.0,4.0,4,457.0
2015-12-08,990.0,4.0,5,79.0
2015-12-08,990.0,4.0,6,249.0
2015-12-08,990.0,4.0,7,200.0
2015-12-08,990.0,4.0,8,419.0
2015-12-08,990.0,4.0,9,1205.0
2015-12-08,990.0,4.0,10,200.0
2015-12-09,991.0,5.0,1,159.0
2015-12-09,991.0,5.0,2,310.0
2015-12-09,991.0,5.0,3,333.0
2015-12-09,991.0,5.0,4,647.0
2015-12-09,991.0,5.0,5,257.0
2015-12-09,991.0,5.0,6,267.0
2015-12-09,991.0,5.0,7,382.0
2015-12-09,991.0,5.0,8,269.0
2015-12-09,991.0,5.0,9,1849.0
2015-12-09,991.0,5.0,10,349.0
2015-12-10,992.0,6.0,1,66.0
2015-12-10,992.0,6.0,2,70.0
2015-12-10,992.0,6.0,3,346.0
2015-12-10,992.0,6.0,4,254.0
2015-12-10,992.0,6.0,5,107.0
2015-12-10,992.0,6.0,6,50.0
2015-12-10,992.0,6.0,7,68.0
2015-12-10,992.0,6.0,8,235.0
2015-12-10,992.0,6.0,9,635.0
2015-12-10,992.0,6.0,10,82.0
2015-12-11,993.0,7.0,9,85.0
2015-12-12,994.0,1.0,1,370.0
2015-12-12,994.0,1.0,2,310.0
2015-12-12,994.0,1.0,3,638.0
2015-12-12,994.0,1.0,4,924.0
2015-12-12,994.0,1.0,5,486.0
2015-12-12,994.0,1.0,6,282.0
2015-12-12,994.0,1.0,7,218.0
2015-12-12,994.0,1.0,8,538.0
2015-12-12,994.0,1.0,9,3164.0
2015-12-12,994.0,1.0,10,612.0
2015-12-13,995.0,2.0,1,430.0
2015-12-13,995.0,2.0,2,246.0
2015-12-13,995.0,2.0,3,312.0
2015-12-13,995.0,2.0,4,601.0
2015-12-13,995.0,2.0,5,286.0
2015-12-13,995.0,2.0,6,277.0
2015-12-13,995.0,2.0,7,512.0
2015-12-13,995.0,2.0,8,672.0
2015-12-13,995.0,2.0,9,2832.0
2015-12-13,995.0,2.0,10,409.0
2015-12-14,996.0,3.0,1,401.0
2015-12-14,996.0,3.0,2,361.0
2015-12-14,996.0,3.0,3,356.0
2015-12-14,996.0,3.0,4,561.0
2015-12-14,996.0,3.0,5,200.0
2015-12-14,996.0,3.0,6,270.0
2015-12-14,996.0,3.0,7,255.0
2015-12-14,996.0,3.0,8,564.0
2015-12-14,996.0,3.0,9,1990.0
2015-12-14,996.0,3.0,10,561.0
2015-12-15,997.0,4.0,1,49.0
2015-12-15,997.0,4.0,2,77.0
2015-12-15,997.0,4.0,3,178.0
2015-12-15,997.0,4.0,4,203.0
2015-12-15,997.0,4.0,5,52.0
2015-12-15,997.0,4.0,6,111.0
2015-12-15,997.0,4.0,7,100.0
2015-12-15,997.0,4.0,8,74.0
2015-12-15,997.0,4.0,9,370.0
2015-12-15,997.0,4.0,10,160.0
2015-12-16,998.0,5.0,1,27.0
2015-12-16,998.0,5.0,4,19.0
2015-12-16,998.0,5.0,6,21.0
2015-12-16,998.0,5.0,7,28.0
2015-12-16,998.0,5.0,8,28.0
2015-12-16,998.0,5.0,9,13.0
2015-12-17,999.0,6.0,2,36.0
2015-12-17,999.0,6.0,6,6.0
2015-12-17,999.0,6.0,7,35.0
2015-12-17,999.0,6.0,9,33.0
2015-12-18,1000.0,7.0,1,29.0
2015-12-18,1000.0,7.0,2,63.0
2015-12-18,1000.0,7.0,9,29.0
2015-12-19,1001.0,1.0,1,1143.0
2015-12-19,1001.0,1.0,2,926.0
2015-12-19,1001.0,1.0,3,513.0
2015-12-19,1001.0,1.0,4,1178.0
2015-12-19,1001.0,1.0,5,1381.0
2015-12-19,1001.0,1.0,6,809.0
2015-12-19,1001.0,1.0,7,730.0
2015-12-19,1001.0,1.0,8,1521.0
2015-12-19,1001.0,1.0,9,1500.0
2015-12-19,1001.0,1.0,10,1123.0
2015-12-20,1002.0,2.0,1,850.0
2015-12-20,1002.0,2.0,2,1049.0
2015-12-20,1002.0,2.0,3,820.0
2015-12-20,1002.0,2.0,4,1616.0
2015-12-20,1002.0,2.0,5,1138.0
2015-12-20,1002.0,2.0,6,985.0
2015-12-20,1002.0,2.0,7,1299.0
2015-12-20,1002.0,2.0,8,2039.0
2015-12-20,1002.0,2.0,9,2210.0
2015-12-20,1002.0,2.0,10,758.0
2015-12-21,1003.0,3.0,1,921.0
2015-12-21,1003.0,3.0,2,1081.0
2015-12-21,1003.0,3.0,3,432.0
2015-12-21,1003.0,3.0,4,954.0
2015-12-21,1003.0,3.0,5,823.0
2015-12-21,1003.0,3.0,6,720.0
2015-12-21,1003.0,3.0,7,753.0
2015-12-21,1003.0,3.0,8,1064.0
2015-12-21,1003.0,3.0,9,1578.0
2015-12-21,1003.0,3.0,10,786.0
2015-12-22,1004.0,4.0,1,599.0
2015-12-22,1004.0,4.0,2,610.0
2015-12-22,1004.0,4.0,3,261.0
2015-12-22,1004.0,4.0,4,453.0
2015-12-22,1004.0,4.0,5,700.0
2015-12-22,1004.0,4.0,6,437.0
2015-12-22,1004.0,4.0,7,463.0
2015-12-22,1004.0,4.0,8,329.0
2015-12-22,1004.0,4.0,9,786.0
2015-12-22,1004.0,4.0,10,515.0
2015-12-23,1005.0,5.0,1,435.0
2015-12-23,1005.0,5.0,2,810.0
2015-12-23,1005.0,5.0,3,513.0
2015-12-23,1005.0,5.0,4,893.0
2015-12-23,1005.0,5.0,5,1087.0
2015-12-23,1005.0,5.0,6,653.0
2015-12-23,1005.0,5.0,7,449.0
2015-12-23,1005.0,5.0,8,1023.0
2015-12-23,1005.0,5.0,9,1620.0
2015-12-23,1005.0,5.0,10,696.0
2015-12-24,1006.0,6.0,1,136.0
2015-12-24,1006.0,6.0,2,253.0
2015-12-24,1006.0,6.0,3,214.0
2015-12-24,1006.0,6.0,4,261.0
2015-12-24,1006.0,6.0,5,367.0
2015-12-24,1006.0,6.0,6,175.0
2015-12-24,1006.0,6.0,7,105.0
2015-12-24,1006.0,6.0,8,69.0
2015-12-24,1006.0,6.0,9,352.0
2015-12-24,1006.0,6.0,10,168.0
2015-12-25,1007.0,7.0,9,15.0
2015-12-26,1008.0,1.0,1,680.0
2015-12-26,1008.0,1.0,2,579.0
2015-12-26,1008.0,1.0,3,428.0
2015-12-26,1008.0,1.0,4,722.0
2015-12-26,1008.0,1.0,5,852.0
2015-12-26,1008.0,1.0,6,731.0
2015-12-26,1008.0,1.0,7,730.0
2015-12-26,1008.0,1.0,8,995.0
2015-12-26,1008.0,1.0,9,1299.0
2015-12-26,1008.0,1.0,10,809.0
2015-12-27,1009.0,2.0,1,476.0
2015-12-27,1009.0,2.0,2,687.0
2015-12-27,1009.0,2.0,3,356.0
2015-12-27,1009.0,2.0,4,832.0
2015-12-27,1009.0,2.0,5,588.0
2015-12-27,1009.0,2.0,6,460.0
2015-12-27,1009.0,2.0,7,562.0
2015-12-27,1009.0,2.0,8,933.0
2015-12-27,1009.0,2.0,9,1239.0
2015-12-27,1009.0,2.0,10,674.0
2015-12-28,1010.0,3.0,1,540.0
2015-12-28,1010.0,3.0,2,540.0
2015-12-28,1010.0,3.0,3,333.0
2015-12-28,1010.0,3.0,4,665.0
2015-12-28,1010.0,3.0,5,480.0
2015-12-28,1010.0,3.0,6,417.0
2015-12-28,1010.0,3.0,7,557.0
2015-12-28,1010.0,3.0,8,774.0
2015-12-28,1010.0,3.0,9,1094.0
2015-12-28,1010.0,3.0,10,603.0
2015-12-29,1011.0,4.0,1,249.0
2015-12-29,1011.0,4.0,2,478.0
2015-12-29,1011.0,4.0,3,287.0
2015-12-29,1011.0,4.0,4,418.0
2015-12-29,1011.0,4.0,5,350.0
2015-12-29,1011.0,4.0,6,261.0
2015-12-29,1011.0,4.0,7,489.0
2015-12-29,1011.0,4.0,8,380.0
2015-12-29,1011.0,4.0,9,798.0
2015-12-29,1011.0,4.0,10,350.0
2015-12-30,1012.0,5.0,1,626.0
2015-12-30,1012.0,5.0,2,376.0
2015-12-30,1012.0,5.0,3,485.0
2015-12-30,1012.0,5.0,4,570.0
2015-12-30,1012.0,5.0,5,323.0
2015-12-30,1012.0,5.0,6,415.0
2015-12-30,1012.0,5.0,7,337.0
2015-12-30,1012.0,5.0,8,802.0
2015-12-30,1012.0,5.0,9,1232.0
2015-12-30,1012.0,5.0,10,337.0
2015-12-31,1013.0,6.0,1,34.0
2015-12-31,1013.0,6.0,3,143.0
2015-12-31,1013.0,6.0,4,95.0
2015-12-31,1013.0,6.0,5,257.0
2015-12-31,1013.0,6.0,6,65.0
2015-12-31,1013.0,6.0,7,140.0
2015-12-31,1013.0,6.0,8,242.0
2015-12-31,1013.0,6.0,9,335.0
2015-12-31,1013.0,6.0,10,84.0
2016-01-02,1014.0,1.0,1,544.0
2016-01-02,1014.0,1.0,2,463.0
2016-01-02,1014.0,1.0,3,513.0
2016-01-02,1014.0,1.0,4,684.0
2016-01-02,1014.0,1.0,5,823.0
2016-01-02,1014.0,1.0,6,404.0
2016-01-02,1014.0,1.0,7,618.0
2016-01-02,1014.0,1.0,8,802.0
2016-01-02,1014.0,1.0,9,1406.0
2016-01-02,1014.0,1.0,10,651.0
2016-01-03,1015.0,2.0,1,612.0
2016-01-03,1015.0,2.0,2,796.0
2016-01-03,1015.0,2.0,3,570.0
2016-01-03,1015.0,2.0,4,642.0
2016-01-03,1015.0,2.0,5,808.0
2016-01-03,1015.0,2.0,6,713.0
2016-01-03,1015.0,2.0,7,1334.0
2016-01-03,1015.0,2.0,8,588.0
2016-01-03,1015.0,2.0,9,1272.0
2016-01-03,1015.0,2.0,10,562.0
2016-01-04,1016.0,3.0,1,508.0
2016-01-04,1016.0,3.0,2,574.0
2016-01-04,1016.0,3.0,3,466.0
2016-01-04,1016.0,3.0,4,488.0
2016-01-04,1016.0,3.0,5,548.0
2016-01-04,1016.0,3.0,6,605.0
2016-01-04,1016.0,3.0,7,753.0
2016-01-04,1016.0,3.0,8,677.0
2016-01-04,1016.0,3.0,9,1312.0
2016-01-04,1016.0,3.0,10,577.0
2016-01-05,1017.0,4.0,1,599.0
2016-01-05,1017.0,4.0,2,531.0
2016-01-05,1017.0,4.0,3,340.0
2016-01-05,1017.0,4.0,4,523.0
2016-01-05,1017.0,4.0,5,592.0
2016-01-05,1017.0,4.0,6,342.0
2016-01-05,1017.0,4.0,7,386.0
2016-01-05,1017.0,4.0,8,558.0
2016-01-05,1017.0,4.0,9,896.0
2016-01-05,1017.0,4.0,10,412.0
2016-01-06,1018.0,5.0,1,463.0
2016-01-06,1018.0,5.0,2,289.0
2016-01-06,1018.0,5.0,3,314.0
2016-01-06,1018.0,5.0,4,456.0
2016-01-06,1018.0,5.0,5,558.0
2016-01-06,1018.0,5.0,6,347.0
2016-01-06,1018.0,5.0,7,477.0
2016-01-06,1018.0,5.0,8,525.0
2016-01-06,1018.0,5.0,9,696.0
2016-01-06,1018.0,5.0,10,472.0
2016-01-07,1019.0,6.0,1,136.0
2016-01-07,1019.0,6.0,2,109.0
2016-01-07,1019.0,6.0,3,107.0
2016-01-07,1019.0,6.0,4,119.0
2016-01-07,1019.0,6.0,6,65.0
2016-01-07,1019.0,6.0,7,70.0
2016-01-07,1019.0,6.0,8,138.0
2016-01-07,1019.0,6.0,9,201.0
2016-01-07,1019.0,6.0,10,56.0
2016-01-08,1020.0,7.0,9,15.0
2016-01-09,1021.0,1.0,1,354.0
2016-01-09,1021.0,1.0,2,492.0
2016-01-09,1021.0,1.0,3,912.0
2016-01-09,1021.0,1.0,4,665.0
2016-01-09,1021.0,1.0,5,823.0
2016-01-09,1021.0,1.0,6,492.0
2016-01-09,1021.0,1.0,7,421.0
2016-01-09,1021.0,1.0,8,746.0
2016-01-09,1021.0,1.0,9,1366.0
2016-01-09,1021.0,1.0,10,674.0
2016-01-10,1022.0,2.0,1,885.0
2016-01-10,1022.0,2.0,2,724.0
2016-01-10,1022.0,2.0,3,356.0
2016-01-10,1022.0,2.0,4,689.0
2016-01-10,1022.0,2.0,5,661.0
2016-01-10,1022.0,2.0,6,421.0
2016-01-10,1022.0,2.0,7,562.0
2016-01-10,1022.0,2.0,8,968.0
2016-01-10,1022.0,2.0,9,1657.0
2016-01-10,1022.0,2.0,10,590.0
2016-01-11,1023.0,3.0,1,635.0
2016-01-11,1023.0,3.0,2,304.0
2016-01-11,1023.0,3.0,3,399.0
2016-01-11,1023.0,3.0,4,865.0
2016-01-11,1023.0,3.0,5,617.0
2016-01-11,1023.0,3.0,6,520.0
2016-01-11,1023.0,3.0,7,491.0
