brand,cnt,date,day,day_of_week,month,r_date,year
6,176.0,1151.0,3,4.0,6,2016-06-03,2016
7,232.0,1151.0,3,4.0,6,2016-06-03,2016
8,253.0,1151.0,3,4.0,6,2016-06-03,2016
9,626.0,1151.0,3,4.0,6,2016-06-03,2016
10,144.0,1151.0,3,4.0,6,2016-06-03,2016
1,82.0,1152.0,4,5.0,6,2016-06-04,2016
2,174.0,1152.0,4,5.0,6,2016-06-04,2016
3,143.0,1152.0,4,5.0,6,2016-06-04,2016
4,228.0,1152.0,4,5.0,6,2016-06-04,2016
5,176.0,1152.0,4,5.0,6,2016-06-04,2016
6,213.0,1152.0,4,5.0,6,2016-06-04,2016
7,421.0,1152.0,4,5.0,6,2016-06-04,2016
8,304.0,1152.0,4,5.0,6,2016-06-04,2016
9,911.0,1152.0,4,5.0,6,2016-06-04,2016
10,494.0,1152.0,4,5.0,6,2016-06-04,2016
1,102.0,1153.0,5,6.0,6,2016-06-05,2016
2,72.0,1153.0,5,6.0,6,2016-06-05,2016
3,107.0,1153.0,5,6.0,6,2016-06-05,2016
4,119.0,1153.0,5,6.0,6,2016-06-05,2016
5,37.0,1153.0,5,6.0,6,2016-06-05,2016
6,58.0,1153.0,5,6.0,6,2016-06-05,2016
7,105.0,1153.0,5,6.0,6,2016-06-05,2016
8,138.0,1153.0,5,6.0,6,2016-06-05,2016
9,234.0,1153.0,5,6.0,6,2016-06-05,2016
10,28.0,1153.0,5,6.0,6,2016-06-05,2016
3,31.0,1154.0,6,7.0,6,2016-06-06,2016
7,30.0,1154.0,6,7.0,6,2016-06-06,2016
9,15.0,1154.0,6,7.0,6,2016-06-06,2016
1,463.0,1155.0,7,1.0,6,2016-06-07,2016
2,174.0,1155.0,7,1.0,6,2016-06-07,2016
3,342.0,1155.0,7,1.0,6,2016-06-07,2016
4,532.0,1155.0,7,1.0,6,2016-06-07,2016
5,499.0,1155.0,7,1.0,6,2016-06-07,2016
6,347.0,1155.0,7,1.0,6,2016-06-07,2016
7,225.0,1155.0,7,1.0,6,2016-06-07,2016
8,359.0,1155.0,7,1.0,6,2016-06-07,2016
9,1366.0,1155.0,7,1.0,6,2016-06-07,2016
10,270.0,1155.0,7,1.0,6,2016-06-07,2016
1,408.0,1156.0,8,2.0,6,2016-06-08,2016
2,289.0,1156.0,8,2.0,6,2016-06-08,2016
3,356.0,1156.0,8,2.0,6,2016-06-08,2016
4,356.0,1156.0,8,2.0,6,2016-06-08,2016
5,441.0,1156.0,8,2.0,6,2016-06-08,2016
6,285.0,1156.0,8,2.0,6,2016-06-08,2016
7,316.0,1156.0,8,2.0,6,2016-06-08,2016
8,449.0,1156.0,8,2.0,6,2016-06-08,2016
9,1624.0,1156.0,8,2.0,6,2016-06-08,2016
10,337.0,1156.0,8,2.0,6,2016-06-08,2016
1,254.0,1157.0,9,3.0,6,2016-06-09,2016
2,203.0,1157.0,9,3.0,6,2016-06-09,2016
3,200.0,1157.0,9,3.0,6,2016-06-09,2016
4,421.0,1157.0,9,3.0,6,2016-06-09,2016
5,548.0,1157.0,9,3.0,6,2016-06-09,2016
6,321.0,1157.0,9,3.0,6,2016-06-09,2016
7,360.0,1157.0,9,3.0,6,2016-06-09,2016
8,419.0,1157.0,9,3.0,6,2016-06-09,2016
9,1734.0,1157.0,9,3.0,6,2016-06-09,2016
10,288.0,1157.0,9,3.0,6,2016-06-09,2016
1,200.0,1158.0,10,4.0,6,2016-06-10,2016
2,212.0,1158.0,10,4.0,6,2016-06-10,2016
3,314.0,1158.0,10,4.0,6,2016-06-10,2016
4,314.0,1158.0,10,4.0,6,2016-06-10,2016
5,269.0,1158.0,10,4.0,6,2016-06-10,2016
6,228.0,1158.0,10,4.0,6,2016-06-10,2016
7,154.0,1158.0,10,4.0,6,2016-06-10,2016
8,811.0,1158.0,10,4.0,6,2016-06-10,2016
9,1129.0,1158.0,10,4.0,6,2016-06-10,2016
10,165.0,1158.0,10,4.0,6,2016-06-10,2016
1,191.0,1159.0,11,5.0,6,2016-06-11,2016
2,174.0,1159.0,11,5.0,6,2016-06-11,2016
3,171.0,1159.0,11,5.0,6,2016-06-11,2016
4,190.0,1159.0,11,5.0,6,2016-06-11,2016
5,147.0,1159.0,11,5.0,6,2016-06-11,2016
6,161.0,1159.0,11,5.0,6,2016-06-11,2016
7,225.0,1159.0,11,5.0,6,2016-06-11,2016
8,332.0,1159.0,11,5.0,6,2016-06-11,2016
9,482.0,1159.0,11,5.0,6,2016-06-11,2016
10,225.0,1159.0,11,5.0,6,2016-06-11,2016
1,136.0,1160.0,12,6.0,6,2016-06-12,2016
2,36.0,1160.0,12,6.0,6,2016-06-12,2016
3,178.0,1160.0,12,6.0,6,2016-06-12,2016
4,71.0,1160.0,12,6.0,6,2016-06-12,2016
5,220.0,1160.0,12,6.0,6,2016-06-12,2016
6,26.0,1160.0,12,6.0,6,2016-06-12,2016
7,105.0,1160.0,12,6.0,6,2016-06-12,2016
8,242.0,1160.0,12,6.0,6,2016-06-12,2016
9,218.0,1160.0,12,6.0,6,2016-06-12,2016
10,112.0,1160.0,12,6.0,6,2016-06-12,2016
9,44.0,1161.0,13,7.0,6,2016-06-13,2016
1,136.0,1162.0,14,1.0,6,2016-06-14,2016
2,116.0,1162.0,14,1.0,6,2016-06-14,2016
3,228.0,1162.0,14,1.0,6,2016-06-14,2016
4,266.0,1162.0,14,1.0,6,2016-06-14,2016
5,470.0,1162.0,14,1.0,6,2016-06-14,2016
6,301.0,1162.0,14,1.0,6,2016-06-14,2016
7,281.0,1162.0,14,1.0,6,2016-06-14,2016
8,359.0,1162.0,14,1.0,6,2016-06-14,2016
9,482.0,1162.0,14,1.0,6,2016-06-14,2016
10,180.0,1162.0,14,1.0,6,2016-06-14,2016
1,204.0,1163.0,15,2.0,6,2016-06-15,2016
2,36.0,1163.0,15,2.0,6,2016-06-15,2016
3,392.0,1163.0,15,2.0,6,2016-06-15,2016
4,380.0,1163.0,15,2.0,6,2016-06-15,2016
5,404.0,1163.0,15,2.0,6,2016-06-15,2016
6,292.0,1163.0,15,2.0,6,2016-06-15,2016
7,246.0,1163.0,15,2.0,6,2016-06-15,2016
8,207.0,1163.0,15,2.0,6,2016-06-15,2016
9,770.0,1163.0,15,2.0,6,2016-06-15,2016
10,309.0,1163.0,15,2.0,6,2016-06-15,2016
1,286.0,1164.0,16,3.0,6,2016-06-16,2016
2,203.0,1164.0,16,3.0,6,2016-06-16,2016
3,233.0,1164.0,16,3.0,6,2016-06-16,2016
4,466.0,1164.0,16,3.0,6,2016-06-16,2016
5,480.0,1164.0,16,3.0,6,2016-06-16,2016
6,194.0,1164.0,16,3.0,6,2016-06-16,2016
7,164.0,1164.0,16,3.0,6,2016-06-16,2016
8,387.0,1164.0,16,3.0,6,2016-06-16,2016
9,562.0,1164.0,16,3.0,6,2016-06-16,2016
10,131.0,1164.0,16,3.0,6,2016-06-16,2016
1,175.0,1165.0,17,4.0,6,2016-06-17,2016
2,159.0,1165.0,17,4.0,6,2016-06-17,2016
3,235.0,1165.0,17,4.0,6,2016-06-17,2016
4,174.0,1165.0,17,4.0,6,2016-06-17,2016
5,188.0,1165.0,17,4.0,6,2016-06-17,2016
6,105.0,1165.0,17,4.0,6,2016-06-17,2016
7,412.0,1165.0,17,4.0,6,2016-06-17,2016
8,380.0,1165.0,17,4.0,6,2016-06-17,2016
9,307.0,1165.0,17,4.0,6,2016-06-17,2016
10,165.0,1165.0,17,4.0,6,2016-06-17,2016
1,435.0,1166.0,18,5.0,6,2016-06-18,2016
2,145.0,1166.0,18,5.0,6,2016-06-18,2016
3,342.0,1166.0,18,5.0,6,2016-06-18,2016
4,323.0,1166.0,18,5.0,6,2016-06-18,2016
5,588.0,1166.0,18,5.0,6,2016-06-18,2016
6,290.0,1166.0,18,5.0,6,2016-06-18,2016
7,505.0,1166.0,18,5.0,6,2016-06-18,2016
8,387.0,1166.0,18,5.0,6,2016-06-18,2016
9,455.0,1166.0,18,5.0,6,2016-06-18,2016
10,270.0,1166.0,18,5.0,6,2016-06-18,2016
1,136.0,1167.0,19,6.0,6,2016-06-19,2016
3,178.0,1167.0,19,6.0,6,2016-06-19,2016
4,95.0,1167.0,19,6.0,6,2016-06-19,2016
5,184.0,1167.0,19,6.0,6,2016-06-19,2016
6,32.0,1167.0,19,6.0,6,2016-06-19,2016
7,70.0,1167.0,19,6.0,6,2016-06-19,2016
8,69.0,1167.0,19,6.0,6,2016-06-19,2016
9,151.0,1167.0,19,6.0,6,2016-06-19,2016
10,28.0,1167.0,19,6.0,6,2016-06-19,2016
1,435.0,1168.0,21,1.0,6,2016-06-21,2016
2,116.0,1168.0,21,1.0,6,2016-06-21,2016
3,314.0,1168.0,21,1.0,6,2016-06-21,2016
4,608.0,1168.0,21,1.0,6,2016-06-21,2016
5,529.0,1168.0,21,1.0,6,2016-06-21,2016
6,316.0,1168.0,21,1.0,6,2016-06-21,2016
7,421.0,1168.0,21,1.0,6,2016-06-21,2016
8,442.0,1168.0,21,1.0,6,2016-06-21,2016
9,402.0,1168.0,21,1.0,6,2016-06-21,2016
10,337.0,1168.0,21,1.0,6,2016-06-21,2016
1,714.0,1169.0,22,2.0,6,2016-06-22,2016
2,289.0,1169.0,22,2.0,6,2016-06-22,2016
3,392.0,1169.0,22,2.0,6,2016-06-22,2016
4,404.0,1169.0,22,2.0,6,2016-06-22,2016
5,624.0,1169.0,22,2.0,6,2016-06-22,2016
6,337.0,1169.0,22,2.0,6,2016-06-22,2016
7,421.0,1169.0,22,2.0,6,2016-06-22,2016
8,588.0,1169.0,22,2.0,6,2016-06-22,2016
9,552.0,1169.0,22,2.0,6,2016-06-22,2016
10,253.0,1169.0,22,2.0,6,2016-06-22,2016
1,95.0,1170.0,23,3.0,6,2016-06-23,2016
2,236.0,1170.0,23,3.0,6,2016-06-23,2016
3,200.0,1170.0,23,3.0,6,2016-06-23,2016
4,488.0,1170.0,23,3.0,6,2016-06-23,2016
5,274.0,1170.0,23,3.0,6,2016-06-23,2016
6,230.0,1170.0,23,3.0,6,2016-06-23,2016
7,262.0,1170.0,23,3.0,6,2016-06-23,2016
8,387.0,1170.0,23,3.0,6,2016-06-23,2016
9,516.0,1170.0,23,3.0,6,2016-06-23,2016
10,288.0,1170.0,23,3.0,6,2016-06-23,2016
1,200.0,1171.0,24,4.0,6,2016-06-24,2016
2,186.0,1171.0,24,4.0,6,2016-06-24,2016
3,78.0,1171.0,24,4.0,6,2016-06-24,2016
4,192.0,1171.0,24,4.0,6,2016-06-24,2016
5,188.0,1171.0,24,4.0,6,2016-06-24,2016
6,138.0,1171.0,24,4.0,6,2016-06-24,2016
7,180.0,1171.0,24,4.0,6,2016-06-24,2016
8,355.0,1171.0,24,4.0,6,2016-06-24,2016
9,209.0,1171.0,24,4.0,6,2016-06-24,2016
10,247.0,1171.0,24,4.0,6,2016-06-24,2016
1,272.0,1172.0,25,5.0,6,2016-06-25,2016
2,174.0,1172.0,25,5.0,6,2016-06-25,2016
3,314.0,1172.0,25,5.0,6,2016-06-25,2016
4,399.0,1172.0,25,5.0,6,2016-06-25,2016
5,235.0,1172.0,25,5.0,6,2016-06-25,2016
6,264.0,1172.0,25,5.0,6,2016-06-25,2016
7,309.0,1172.0,25,5.0,6,2016-06-25,2016
8,387.0,1172.0,25,5.0,6,2016-06-25,2016
9,388.0,1172.0,25,5.0,6,2016-06-25,2016
10,382.0,1172.0,25,5.0,6,2016-06-25,2016
1,204.0,1173.0,26,6.0,6,2016-06-26,2016
2,109.0,1173.0,26,6.0,6,2016-06-26,2016
3,143.0,1173.0,26,6.0,6,2016-06-26,2016
4,143.0,1173.0,26,6.0,6,2016-06-26,2016
5,257.0,1173.0,26,6.0,6,2016-06-26,2016
6,13.0,1173.0,26,6.0,6,2016-06-26,2016
7,105.0,1173.0,26,6.0,6,2016-06-26,2016
8,35.0,1173.0,26,6.0,6,2016-06-26,2016
9,167.0,1173.0,26,6.0,6,2016-06-26,2016
1,272.0,1174.0,28,1.0,6,2016-06-28,2016
2,203.0,1174.0,28,1.0,6,2016-06-28,2016
3,228.0,1174.0,28,1.0,6,2016-06-28,2016
4,342.0,1174.0,28,1.0,6,2016-06-28,2016
5,676.0,1174.0,28,1.0,6,2016-06-28,2016
6,249.0,1174.0,28,1.0,6,2016-06-28,2016
7,281.0,1174.0,28,1.0,6,2016-06-28,2016
8,581.0,1174.0,28,1.0,6,2016-06-28,2016
9,321.0,1174.0,28,1.0,6,2016-06-28,2016
10,247.0,1174.0,28,1.0,6,2016-06-28,2016
1,306.0,1175.0,29,2.0,6,2016-06-29,2016
2,326.0,1175.0,29,2.0,6,2016-06-29,2016
3,392.0,1175.0,29,2.0,6,2016-06-29,2016
4,665.0,1175.0,29,2.0,6,2016-06-29,2016
5,661.0,1175.0,29,2.0,6,2016-06-29,2016
6,447.0,1175.0,29,2.0,6,2016-06-29,2016
7,597.0,1175.0,29,2.0,6,2016-06-29,2016
8,622.0,1175.0,29,2.0,6,2016-06-29,2016
9,419.0,1175.0,29,2.0,6,2016-06-29,2016
10,365.0,1175.0,29,2.0,6,2016-06-29,2016
1,191.0,1176.0,30,3.0,6,2016-06-30,2016
2,304.0,1176.0,30,3.0,6,2016-06-30,2016
3,299.0,1176.0,30,3.0,6,2016-06-30,2016
4,266.0,1176.0,30,3.0,6,2016-06-30,2016
5,480.0,1176.0,30,3.0,6,2016-06-30,2016
6,339.0,1176.0,30,3.0,6,2016-06-30,2016
7,295.0,1176.0,30,3.0,6,2016-06-30,2016
8,516.0,1176.0,30,3.0,6,2016-06-30,2016
9,578.0,1176.0,30,3.0,6,2016-06-30,2016
10,262.0,1176.0,30,3.0,6,2016-06-30,2016
1,299.0,1177.0,1,4.0,7,2016-07-01,2016
2,159.0,1177.0,1,4.0,7,2016-07-01,2016
3,287.0,1177.0,1,4.0,7,2016-07-01,2016
4,348.0,1177.0,1,4.0,7,2016-07-01,2016
5,512.0,1177.0,1,4.0,7,2016-07-01,2016
6,290.0,1177.0,1,4.0,7,2016-07-01,2016
7,206.0,1177.0,1,4.0,7,2016-07-01,2016
8,406.0,1177.0,1,4.0,7,2016-07-01,2016
9,442.0,1177.0,1,4.0,7,2016-07-01,2016
10,206.0,1177.0,1,4.0,7,2016-07-01,2016
1,272.0,1178.0,2,5.0,7,2016-07-02,2016
2,232.0,1178.0,2,5.0,7,2016-07-02,2016
3,314.0,1178.0,2,5.0,7,2016-07-02,2016
4,152.0,1178.0,2,5.0,7,2016-07-02,2016
5,235.0,1178.0,2,5.0,7,2016-07-02,2016
6,280.0,1178.0,2,5.0,7,2016-07-02,2016
7,337.0,1178.0,2,5.0,7,2016-07-02,2016
8,415.0,1178.0,2,5.0,7,2016-07-02,2016
9,429.0,1178.0,2,5.0,7,2016-07-02,2016
10,292.0,1178.0,2,5.0,7,2016-07-02,2016
1,136.0,1179.0,3,6.0,7,2016-07-03,2016
3,178.0,1179.0,3,6.0,7,2016-07-03,2016
4,119.0,1179.0,3,6.0,7,2016-07-03,2016
5,184.0,1179.0,3,6.0,7,2016-07-03,2016
6,45.0,1179.0,3,6.0,7,2016-07-03,2016
7,140.0,1179.0,3,6.0,7,2016-07-03,2016
8,242.0,1179.0,3,6.0,7,2016-07-03,2016
9,67.0,1179.0,3,6.0,7,2016-07-03,2016
10,84.0,1179.0,3,6.0,7,2016-07-03,2016
1,327.0,1180.0,5,1.0,7,2016-07-05,2016
2,174.0,1180.0,5,1.0,7,2016-07-05,2016
3,200.0,1180.0,5,1.0,7,2016-07-05,2016
4,608.0,1180.0,5,1.0,7,2016-07-05,2016
5,646.0,1180.0,5,1.0,7,2016-07-05,2016
6,218.0,1180.0,5,1.0,7,2016-07-05,2016
7,365.0,1180.0,5,1.0,7,2016-07-05,2016
8,525.0,1180.0,5,1.0,7,2016-07-05,2016
9,576.0,1180.0,5,1.0,7,2016-07-05,2016
10,427.0,1180.0,5,1.0,7,2016-07-05,2016
1,306.0,1181.0,6,2.0,7,2016-07-06,2016
2,434.0,1181.0,6,2.0,7,2016-07-06,2016
3,214.0,1181.0,6,2.0,7,2016-07-06,2016
4,380.0,1181.0,6,2.0,7,2016-07-06,2016
5,367.0,1181.0,6,2.0,7,2016-07-06,2016
6,408.0,1181.0,6,2.0,7,2016-07-06,2016
7,316.0,1181.0,6,2.0,7,2016-07-06,2016
8,484.0,1181.0,6,2.0,7,2016-07-06,2016
9,603.0,1181.0,6,2.0,7,2016-07-06,2016
10,505.0,1181.0,6,2.0,7,2016-07-06,2016
1,159.0,1182.0,7,3.0,7,2016-07-07,2016
2,101.0,1182.0,7,3.0,7,2016-07-07,2016
3,133.0,1182.0,7,3.0,7,2016-07-07,2016
4,333.0,1182.0,7,3.0,7,2016-07-07,2016
5,343.0,1182.0,7,3.0,7,2016-07-07,2016
6,284.0,1182.0,7,3.0,7,2016-07-07,2016
7,360.0,1182.0,7,3.0,7,2016-07-07,2016
8,419.0,1182.0,7,3.0,7,2016-07-07,2016
9,547.0,1182.0,7,3.0,7,2016-07-07,2016
10,262.0,1182.0,7,3.0,7,2016-07-07,2016
1,175.0,1183.0,8,4.0,7,2016-07-08,2016
2,186.0,1183.0,8,4.0,7,2016-07-08,2016
3,157.0,1183.0,8,4.0,7,2016-07-08,2016
4,366.0,1183.0,8,4.0,7,2016-07-08,2016
5,404.0,1183.0,8,4.0,7,2016-07-08,2016
6,204.0,1183.0,8,4.0,7,2016-07-08,2016
7,360.0,1183.0,8,4.0,7,2016-07-08,2016
8,380.0,1183.0,8,4.0,7,2016-07-08,2016
9,344.0,1183.0,8,4.0,7,2016-07-08,2016
10,185.0,1183.0,8,4.0,7,2016-07-08,2016
1,299.0,1184.0,9,5.0,7,2016-07-09,2016
2,232.0,1184.0,9,5.0,7,2016-07-09,2016
3,257.0,1184.0,9,5.0,7,2016-07-09,2016
4,494.0,1184.0,9,5.0,7,2016-07-09,2016
5,558.0,1184.0,9,5.0,7,2016-07-09,2016
6,202.0,1184.0,9,5.0,7,2016-07-09,2016
7,365.0,1184.0,9,5.0,7,2016-07-09,2016
8,608.0,1184.0,9,5.0,7,2016-07-09,2016
9,603.0,1184.0,9,5.0,7,2016-07-09,2016
10,314.0,1184.0,9,5.0,7,2016-07-09,2016
2,109.0,1185.0,10,6.0,7,2016-07-10,2016
3,214.0,1185.0,10,6.0,7,2016-07-10,2016
4,95.0,1185.0,10,6.0,7,2016-07-10,2016
5,257.0,1185.0,10,6.0,7,2016-07-10,2016
6,65.0,1185.0,10,6.0,7,2016-07-10,2016
7,35.0,1185.0,10,6.0,7,2016-07-10,2016
8,138.0,1185.0,10,6.0,7,2016-07-10,2016
9,84.0,1185.0,10,6.0,7,2016-07-10,2016
10,56.0,1185.0,10,6.0,7,2016-07-10,2016
1,354.0,1186.0,12,1.0,7,2016-07-12,2016
2,116.0,1186.0,12,1.0,7,2016-07-12,2016
3,314.0,1186.0,12,1.0,7,2016-07-12,2016
4,608.0,1186.0,12,1.0,7,2016-07-12,2016
5,470.0,1186.0,12,1.0,7,2016-07-12,2016
6,415.0,1186.0,12,1.0,7,2016-07-12,2016
7,309.0,1186.0,12,1.0,7,2016-07-12,2016
8,470.0,1186.0,12,1.0,7,2016-07-12,2016
9,536.0,1186.0,12,1.0,7,2016-07-12,2016
10,427.0,1186.0,12,1.0,7,2016-07-12,2016
1,442.0,1187.0,13,2.0,7,2016-07-13,2016
2,470.0,1187.0,13,2.0,7,2016-07-13,2016
3,249.0,1187.0,13,2.0,7,2016-07-13,2016
4,261.0,1187.0,13,2.0,7,2016-07-13,2016
5,588.0,1187.0,13,2.0,7,2016-07-13,2016
6,305.0,1187.0,13,2.0,7,2016-07-13,2016
7,281.0,1187.0,13,2.0,7,2016-07-13,2016
8,795.0,1187.0,13,2.0,7,2016-07-13,2016
9,686.0,1187.0,13,2.0,7,2016-07-13,2016
10,140.0,1187.0,13,2.0,7,2016-07-13,2016
1,603.0,1188.0,14,3.0,7,2016-07-14,2016
2,236.0,1188.0,14,3.0,7,2016-07-14,2016
3,266.0,1188.0,14,3.0,7,2016-07-14,2016
4,266.0,1188.0,14,3.0,7,2016-07-14,2016
5,206.0,1188.0,14,3.0,7,2016-07-14,2016
6,308.0,1188.0,14,3.0,7,2016-07-14,2016
7,262.0,1188.0,14,3.0,7,2016-07-14,2016
8,258.0,1188.0,14,3.0,7,2016-07-14,2016
9,359.0,1188.0,14,3.0,7,2016-07-14,2016
10,341.0,1188.0,14,3.0,7,2016-07-14,2016
1,324.0,1189.0,15,4.0,7,2016-07-15,2016
2,265.0,1189.0,15,4.0,7,2016-07-15,2016
3,157.0,1189.0,15,4.0,7,2016-07-15,2016
4,209.0,1189.0,15,4.0,7,2016-07-15,2016
5,431.0,1189.0,15,4.0,7,2016-07-15,2016
6,209.0,1189.0,15,4.0,7,2016-07-15,2016
7,283.0,1189.0,15,4.0,7,2016-07-15,2016
8,228.0,1189.0,15,4.0,7,2016-07-15,2016
9,430.0,1189.0,15,4.0,7,2016-07-15,2016
10,350.0,1189.0,15,4.0,7,2016-07-15,2016
1,299.0,1190.0,16,5.0,7,2016-07-16,2016
2,260.0,1190.0,16,5.0,7,2016-07-16,2016
3,200.0,1190.0,16,5.0,7,2016-07-16,2016
4,361.0,1190.0,16,5.0,7,2016-07-16,2016
5,529.0,1190.0,16,5.0,7,2016-07-16,2016
6,270.0,1190.0,16,5.0,7,2016-07-16,2016
7,253.0,1190.0,16,5.0,7,2016-07-16,2016
8,332.0,1190.0,16,5.0,7,2016-07-16,2016
9,509.0,1190.0,16,5.0,7,2016-07-16,2016
10,337.0,1190.0,16,5.0,7,2016-07-16,2016
1,34.0,1191.0,17,6.0,7,2016-07-17,2016
3,107.0,1191.0,17,6.0,7,2016-07-17,2016
4,71.0,1191.0,17,6.0,7,2016-07-17,2016
5,257.0,1191.0,17,6.0,7,2016-07-17,2016
6,91.0,1191.0,17,6.0,7,2016-07-17,2016
7,105.0,1191.0,17,6.0,7,2016-07-17,2016
8,69.0,1191.0,17,6.0,7,2016-07-17,2016
9,67.0,1191.0,17,6.0,7,2016-07-17,2016
10,28.0,1191.0,17,6.0,7,2016-07-17,2016
1,381.0,1192.0,19,1.0,7,2016-07-19,2016
2,203.0,1192.0,19,1.0,7,2016-07-19,2016
3,342.0,1192.0,19,1.0,7,2016-07-19,2016
4,551.0,1192.0,19,1.0,7,2016-07-19,2016
5,646.0,1192.0,19,1.0,7,2016-07-19,2016
6,482.0,1192.0,19,1.0,7,2016-07-19,2016
7,646.0,1192.0,19,1.0,7,2016-07-19,2016
8,608.0,1192.0,19,1.0,7,2016-07-19,2016
9,308.0,1192.0,19,1.0,7,2016-07-19,2016
10,562.0,1192.0,19,1.0,7,2016-07-19,2016
1,238.0,1193.0,20,2.0,7,2016-07-20,2016
2,507.0,1193.0,20,2.0,7,2016-07-20,2016
3,249.0,1193.0,20,2.0,7,2016-07-20,2016
4,190.0,1193.0,20,2.0,7,2016-07-20,2016
5,477.0,1193.0,20,2.0,7,2016-07-20,2016
6,356.0,1193.0,20,2.0,7,2016-07-20,2016
7,105.0,1193.0,20,2.0,7,2016-07-20,2016
8,346.0,1193.0,20,2.0,7,2016-07-20,2016
9,385.0,1193.0,20,2.0,7,2016-07-20,2016
10,309.0,1193.0,20,2.0,7,2016-07-20,2016
1,318.0,1194.0,21,3.0,7,2016-07-21,2016
2,203.0,1194.0,21,3.0,7,2016-07-21,2016
3,166.0,1194.0,21,3.0,7,2016-07-21,2016
4,333.0,1194.0,21,3.0,7,2016-07-21,2016
5,583.0,1194.0,21,3.0,7,2016-07-21,2016
6,393.0,1194.0,21,3.0,7,2016-07-21,2016
7,262.0,1194.0,21,3.0,7,2016-07-21,2016
8,419.0,1194.0,21,3.0,7,2016-07-21,2016
9,391.0,1194.0,21,3.0,7,2016-07-21,2016
10,341.0,1194.0,21,3.0,7,2016-07-21,2016
1,225.0,1195.0,22,4.0,7,2016-07-22,2016
2,371.0,1195.0,22,4.0,7,2016-07-22,2016
3,183.0,1195.0,22,4.0,7,2016-07-22,2016
4,314.0,1195.0,22,4.0,7,2016-07-22,2016
5,215.0,1195.0,22,4.0,7,2016-07-22,2016
6,261.0,1195.0,22,4.0,7,2016-07-22,2016
7,360.0,1195.0,22,4.0,7,2016-07-22,2016
8,279.0,1195.0,22,4.0,7,2016-07-22,2016
9,331.0,1195.0,22,4.0,7,2016-07-22,2016
10,227.0,1195.0,22,4.0,7,2016-07-22,2016
1,218.0,1196.0,23,5.0,7,2016-07-23,2016
2,289.0,1196.0,23,5.0,7,2016-07-23,2016
3,228.0,1196.0,23,5.0,7,2016-07-23,2016
4,399.0,1196.0,23,5.0,7,2016-07-23,2016
5,529.0,1196.0,23,5.0,7,2016-07-23,2016
6,415.0,1196.0,23,5.0,7,2016-07-23,2016
7,562.0,1196.0,23,5.0,7,2016-07-23,2016
8,415.0,1196.0,23,5.0,7,2016-07-23,2016
9,402.0,1196.0,23,5.0,7,2016-07-23,2016
10,359.0,1196.0,23,5.0,7,2016-07-23,2016
1,136.0,1197.0,24,6.0,7,2016-07-24,2016
2,36.0,1197.0,24,6.0,7,2016-07-24,2016
3,285.0,1197.0,24,6.0,7,2016-07-24,2016
4,24.0,1197.0,24,6.0,7,2016-07-24,2016
5,184.0,1197.0,24,6.0,7,2016-07-24,2016
6,97.0,1197.0,24,6.0,7,2016-07-24,2016
7,105.0,1197.0,24,6.0,7,2016-07-24,2016
8,173.0,1197.0,24,6.0,7,2016-07-24,2016
9,50.0,1197.0,24,6.0,7,2016-07-24,2016
10,56.0,1197.0,24,6.0,7,2016-07-24,2016
1,463.0,1198.0,26,1.0,7,2016-07-26,2016
2,405.0,1198.0,26,1.0,7,2016-07-26,2016
3,599.0,1198.0,26,1.0,7,2016-07-26,2016
4,532.0,1198.0,26,1.0,7,2016-07-26,2016
5,499.0,1198.0,26,1.0,7,2016-07-26,2016
6,384.0,1198.0,26,1.0,7,2016-07-26,2016
7,393.0,1198.0,26,1.0,7,2016-07-26,2016
8,608.0,1198.0,26,1.0,7,2016-07-26,2016
9,723.0,1198.0,26,1.0,7,2016-07-26,2016
10,449.0,1198.0,26,1.0,7,2016-07-26,2016
1,306.0,1199.0,27,2.0,7,2016-07-27,2016
2,362.0,1199.0,27,2.0,7,2016-07-27,2016
3,178.0,1199.0,27,2.0,7,2016-07-27,2016
4,475.0,1199.0,27,2.0,7,2016-07-27,2016
5,551.0,1199.0,27,2.0,7,2016-07-27,2016
6,292.0,1199.0,27,2.0,7,2016-07-27,2016
7,351.0,1199.0,27,2.0,7,2016-07-27,2016
8,104.0,1199.0,27,2.0,7,2016-07-27,2016
9,402.0,1199.0,27,2.0,7,2016-07-27,2016
10,197.0,1199.0,27,2.0,7,2016-07-27,2016
1,95.0,1200.0,28,3.0,7,2016-07-28,2016
2,169.0,1200.0,28,3.0,7,2016-07-28,2016
3,200.0,1200.0,28,3.0,7,2016-07-28,2016
4,266.0,1200.0,28,3.0,7,2016-07-28,2016
5,240.0,1200.0,28,3.0,7,2016-07-28,2016
6,103.0,1200.0,28,3.0,7,2016-07-28,2016
7,164.0,1200.0,28,3.0,7,2016-07-28,2016
8,226.0,1200.0,28,3.0,7,2016-07-28,2016
9,219.0,1200.0,28,3.0,7,2016-07-28,2016
10,183.0,1200.0,28,3.0,7,2016-07-28,2016
1,424.0,1201.0,29,4.0,7,2016-07-29,2016
2,292.0,1201.0,29,4.0,7,2016-07-29,2016
3,523.0,1201.0,29,4.0,7,2016-07-29,2016
4,470.0,1201.0,29,4.0,7,2016-07-29,2016
5,619.0,1201.0,29,4.0,7,2016-07-29,2016
6,428.0,1201.0,29,4.0,7,2016-07-29,2016
7,360.0,1201.0,29,4.0,7,2016-07-29,2016
