r_date,date,brand,day_of_week,cnt
2015-11-16,970.0,6,3.0,218.0
2015-11-16,970.0,7,3.0,159.0
2015-11-16,970.0,8,3.0,376.0
2015-11-16,970.0,9,3.0,835.0
2015-11-16,970.0,10,3.0,357.0
2015-11-17,971.0,1,4.0,218.0
2015-11-17,971.0,2,4.0,155.0
2015-11-17,971.0,3,4.0,305.0
2015-11-17,971.0,4,4.0,339.0
2015-11-17,971.0,5,4.0,79.0
2015-11-17,971.0,6,4.0,162.0
2015-11-17,971.0,7,4.0,225.0
2015-11-17,971.0,8,4.0,493.0
2015-11-17,971.0,9,4.0,513.0
2015-11-17,971.0,10,4.0,300.0
2015-11-18,972.0,1,5.0,159.0
2015-11-18,972.0,2,5.0,225.0
2015-11-18,972.0,3,5.0,305.0
2015-11-18,972.0,4,5.0,351.0
2015-11-18,972.0,5,5.0,343.0
2015-11-18,972.0,6,5.0,192.0
2015-11-18,972.0,7,5.0,328.0
2015-11-18,972.0,8,5.0,269.0
2015-11-18,972.0,9,5.0,716.0
2015-11-18,972.0,10,5.0,612.0
2015-11-19,973.0,1,,
2015-11-19,973.0,2,6.0,106.0
2015-11-19,973.0,3,6.0,35.0
2015-11-19,973.0,4,6.0,116.0
2015-11-19,973.0,5,6.0,107.0
2015-11-19,973.0,6,6.0,25.0
2015-11-19,973.0,7,,
2015-11-19,973.0,8,6.0,101.0
2015-11-19,973.0,9,6.0,195.0
2015-11-19,973.0,10,6.0,55.0
2015-11-20,,1,,
2015-11-20,,2,,
2015-11-20,,3,,
2015-11-20,,4,,
2015-11-20,,5,,
2015-11-20,,6,,
2015-11-20,,7,,
2015-11-20,,8,,
2015-11-20,,9,,
2015-11-20,,10,,
2015-11-21,974.0,1,1.0,265.0
2015-11-21,974.0,2,1.0,338.0
2015-11-21,974.0,3,1.0,471.0
2015-11-21,974.0,4,1.0,628.0
2015-11-21,974.0,5,1.0,314.0
2015-11-21,974.0,6,1.0,232.0
2015-11-21,974.0,7,1.0,136.0
2015-11-21,974.0,8,1.0,484.0
2015-11-21,974.0,9,1.0,898.0
2015-11-21,974.0,10,1.0,306.0
2015-11-22,975.0,1,2.0,397.0
2015-11-22,975.0,2,2.0,317.0
2015-11-22,975.0,3,2.0,450.0
2015-11-22,975.0,4,2.0,323.0
2015-11-22,975.0,5,2.0,250.0
2015-11-22,975.0,6,2.0,183.0
2015-11-22,975.0,7,2.0,239.0
2015-11-22,975.0,8,2.0,470.0
2015-11-22,975.0,9,2.0,863.0
2015-11-22,975.0,10,2.0,464.0
2015-11-23,976.0,1,3.0,278.0
2015-11-23,976.0,2,3.0,164.0
2015-11-23,976.0,3,3.0,453.0
2015-11-23,976.0,4,3.0,668.0
2015-11-23,976.0,5,3.0,433.0
2015-11-23,976.0,6,3.0,247.0
2015-11-23,976.0,7,3.0,223.0
2015-11-23,976.0,8,3.0,815.0
2015-11-23,976.0,9,3.0,1048.0
2015-11-23,976.0,10,3.0,433.0
2015-11-24,977.0,1,4.0,170.0
2015-11-24,977.0,2,4.0,129.0
2015-11-24,977.0,3,4.0,178.0
2015-11-24,977.0,4,4.0,390.0
2015-11-24,977.0,5,4.0,236.0
2015-11-24,977.0,6,4.0,92.0
2015-11-24,977.0,7,4.0,250.0
2015-11-24,977.0,8,4.0,345.0
2015-11-24,977.0,9,4.0,644.0
2015-11-24,977.0,10,4.0,200.0
2015-11-25,978.0,1,5.0,344.0
2015-11-25,978.0,2,5.0,169.0
2015-11-25,978.0,3,5.0,249.0
2015-11-25,978.0,4,5.0,370.0
2015-11-25,978.0,5,5.0,371.0
2015-11-25,978.0,6,5.0,232.0
2015-11-25,978.0,7,5.0,273.0
2015-11-25,978.0,8,5.0,296.0
2015-11-25,978.0,9,5.0,768.0
2015-11-25,978.0,10,5.0,480.0
2015-11-26,979.0,1,6.0,132.0
2015-11-26,979.0,2,,
2015-11-26,979.0,3,6.0,312.0
2015-11-26,979.0,4,6.0,92.0
2015-11-26,979.0,5,6.0,71.0
2015-11-26,979.0,6,6.0,32.0
2015-11-26,979.0,7,6.0,34.0
2015-11-26,979.0,8,6.0,168.0
2015-11-26,979.0,9,6.0,163.0
2015-11-26,979.0,10,6.0,55.0
2015-11-27,,1,,
2015-11-27,,2,,
2015-11-27,,3,,
2015-11-27,,4,,
2015-11-27,,5,,
2015-11-27,,6,,
2015-11-27,,7,,
2015-11-27,,8,,
2015-11-27,,9,,
2015-11-27,,10,,
2015-11-28,980.0,1,1.0,344.0
2015-11-28,980.0,2,1.0,366.0
2015-11-28,980.0,3,1.0,444.0
2015-11-28,980.0,4,1.0,314.0
2015-11-28,980.0,5,1.0,228.0
2015-11-28,980.0,6,1.0,222.0
2015-11-28,980.0,7,1.0,218.0
2015-11-28,980.0,8,1.0,430.0
2015-11-28,980.0,9,1.0,950.0
2015-11-28,980.0,10,1.0,524.0
2015-11-29,981.0,1,2.0,430.0
2015-11-29,981.0,2,2.0,141.0
2015-11-29,981.0,3,2.0,624.0
2015-11-29,981.0,4,2.0,554.0
2015-11-29,981.0,5,2.0,428.0
2015-11-29,981.0,6,2.0,447.0
2015-11-29,981.0,7,2.0,614.0
2015-11-29,981.0,8,2.0,370.0
2015-11-29,981.0,9,2.0,1237.0
2015-11-29,981.0,10,2.0,246.0
2015-11-30,982.0,1,3.0,463.0
2015-11-30,982.0,2,3.0,295.0
2015-11-30,982.0,3,3.0,388.0
2015-11-30,982.0,4,3.0,388.0
2015-11-30,982.0,5,3.0,233.0
2015-11-30,982.0,6,3.0,312.0
2015-11-30,982.0,7,3.0,382.0
2015-11-30,982.0,8,3.0,690.0
2015-11-30,982.0,9,3.0,1489.0
2015-11-30,982.0,10,3.0,433.0
2015-12-01,983.0,1,4.0,73.0
2015-12-01,983.0,2,4.0,103.0
2015-12-01,983.0,3,4.0,152.0
2015-12-01,983.0,4,4.0,305.0
2015-12-01,983.0,5,4.0,157.0
2015-12-01,983.0,6,4.0,194.0
2015-12-01,983.0,7,4.0,50.0
2015-12-01,983.0,8,4.0,468.0
2015-12-01,983.0,9,4.0,859.0
2015-12-01,983.0,10,4.0,280.0
2015-12-02,984.0,1,5.0,370.0
2015-12-02,984.0,2,5.0,225.0
2015-12-02,984.0,3,5.0,444.0
2015-12-02,984.0,4,5.0,554.0
2015-12-02,984.0,5,5.0,257.0
2015-12-02,984.0,6,5.0,383.0
2015-12-02,984.0,7,5.0,382.0
2015-12-02,984.0,8,5.0,672.0
2015-12-02,984.0,9,5.0,1706.0
2015-12-02,984.0,10,5.0,874.0
2015-12-03,985.0,1,6.0,132.0
2015-12-03,985.0,2,6.0,106.0
2015-12-03,985.0,3,6.0,277.0
2015-12-03,985.0,4,6.0,116.0
2015-12-03,985.0,5,6.0,71.0
2015-12-03,985.0,6,6.0,44.0
2015-12-03,985.0,7,6.0,136.0
2015-12-03,985.0,8,6.0,134.0
2015-12-03,985.0,9,6.0,326.0
2015-12-03,985.0,10,6.0,55.0
2015-12-04,986.0,1,7.0,29.0
2015-12-04,986.0,2,,
2015-12-04,986.0,3,,
2015-12-04,986.0,4,,
2015-12-04,986.0,5,,
2015-12-04,986.0,6,,
2015-12-04,986.0,7,,
2015-12-04,986.0,8,,
2015-12-04,986.0,9,7.0,14.0
2015-12-04,986.0,10,,
2015-12-05,987.0,1,1.0,291.0
2015-12-05,987.0,2,1.0,253.0
2015-12-05,987.0,3,1.0,222.0
2015-12-05,987.0,4,1.0,388.0
2015-12-05,987.0,5,1.0,486.0
2015-12-05,987.0,6,1.0,277.0
2015-12-05,987.0,7,1.0,109.0
2015-12-05,987.0,8,1.0,430.0
2015-12-05,987.0,9,1.0,1302.0
2015-12-05,987.0,10,1.0,262.0
2015-12-06,988.0,1,2.0,430.0
2015-12-06,988.0,2,2.0,317.0
2015-12-06,988.0,3,2.0,416.0
2015-12-06,988.0,4,2.0,878.0
2015-12-06,988.0,5,2.0,536.0
2015-12-06,988.0,6,2.0,397.0
2015-12-06,988.0,7,2.0,478.0
2015-12-06,988.0,8,2.0,706.0
2015-12-06,988.0,9,2.0,2604.0
2015-12-06,988.0,10,2.0,409.0
2015-12-07,989.0,1,3.0,216.0
2015-12-07,989.0,2,3.0,361.0
2015-12-07,989.0,3,3.0,550.0
2015-12-07,989.0,4,3.0,1056.0
2015-12-07,989.0,5,3.0,367.0
2015-12-07,989.0,6,3.0,406.0
2015-12-07,989.0,7,3.0,446.0
2015-12-07,989.0,8,3.0,439.0
2015-12-07,989.0,9,3.0,2157.0
2015-12-07,989.0,10,3.0,586.0
2015-12-08,990.0,1,4.0,218.0
2015-12-08,990.0,2,4.0,129.0
2015-12-08,990.0,3,4.0,381.0
2015-12-08,990.0,4,4.0,457.0
2015-12-08,990.0,5,4.0,79.0
2015-12-08,990.0,6,4.0,249.0
2015-12-08,990.0,7,4.0,200.0
2015-12-08,990.0,8,4.0,419.0
2015-12-08,990.0,9,4.0,1205.0
2015-12-08,990.0,10,4.0,200.0
2015-12-09,991.0,1,5.0,159.0
2015-12-09,991.0,2,5.0,310.0
2015-12-09,991.0,3,5.0,333.0
2015-12-09,991.0,4,5.0,647.0
2015-12-09,991.0,5,5.0,257.0
2015-12-09,991.0,6,5.0,267.0
2015-12-09,991.0,7,5.0,382.0
2015-12-09,991.0,8,5.0,269.0
2015-12-09,991.0,9,5.0,1849.0
2015-12-09,991.0,10,5.0,349.0
2015-12-10,992.0,1,6.0,66.0
2015-12-10,992.0,2,6.0,70.0
2015-12-10,992.0,3,6.0,346.0
2015-12-10,992.0,4,6.0,254.0
2015-12-10,992.0,5,6.0,107.0
2015-12-10,992.0,6,6.0,50.0
2015-12-10,992.0,7,6.0,68.0
2015-12-10,992.0,8,6.0,235.0
2015-12-10,992.0,9,6.0,635.0
2015-12-10,992.0,10,6.0,82.0
2015-12-11,993.0,1,,
2015-12-11,993.0,2,,
2015-12-11,993.0,3,,
2015-12-11,993.0,4,,
2015-12-11,993.0,5,,
2015-12-11,993.0,6,,
2015-12-11,993.0,7,,
2015-12-11,993.0,8,,
2015-12-11,993.0,9,7.0,85.0
2015-12-11,993.0,10,,
2015-12-12,994.0,1,1.0,370.0
2015-12-12,994.0,2,1.0,310.0
2015-12-12,994.0,3,1.0,638.0
2015-12-12,994.0,4,1.0,924.0
2015-12-12,994.0,5,1.0,486.0
2015-12-12,994.0,6,1.0,282.0
2015-12-12,994.0,7,1.0,218.0
2015-12-12,994.0,8,1.0,538.0
2015-12-12,994.0,9,1.0,3164.0
2015-12-12,994.0,10,1.0,612.0
2015-12-13,995.0,1,2.0,430.0
2015-12-13,995.0,2,2.0,246.0
2015-12-13,995.0,3,2.0,312.0
2015-12-13,995.0,4,2.0,601.0
2015-12-13,995.0,5,2.0,286.0
2015-12-13,995.0,6,2.0,277.0
2015-12-13,995.0,7,2.0,512.0
2015-12-13,995.0,8,2.0,672.0
2015-12-13,995.0,9,2.0,2832.0
2015-12-13,995.0,10,2.0,409.0
2015-12-14,996.0,1,3.0,401.0
2015-12-14,996.0,2,3.0,361.0
2015-12-14,996.0,3,3.0,356.0
2015-12-14,996.0,4,3.0,561.0
2015-12-14,996.0,5,3.0,200.0
2015-12-14,996.0,6,3.0,270.0
2015-12-14,996.0,7,3.0,255.0
2015-12-14,996.0,8,3.0,564.0
2015-12-14,996.0,9,3.0,1990.0
2015-12-14,996.0,10,3.0,561.0
2015-12-15,997.0,1,4.0,49.0
2015-12-15,997.0,2,4.0,77.0
2015-12-15,997.0,3,4.0,178.0
2015-12-15,997.0,4,4.0,203.0
2015-12-15,997.0,5,4.0,52.0
2015-12-15,997.0,6,4.0,111.0
2015-12-15,997.0,7,4.0,100.0
2015-12-15,997.0,8,4.0,74.0
2015-12-15,997.0,9,4.0,370.0
2015-12-15,997.0,10,4.0,160.0
2015-12-16,998.0,1,5.0,27.0
2015-12-16,998.0,2,,
2015-12-16,998.0,3,,
2015-12-16,998.0,4,5.0,19.0
2015-12-16,998.0,5,,
2015-12-16,998.0,6,5.0,21.0
2015-12-16,998.0,7,5.0,28.0
2015-12-16,998.0,8,5.0,28.0
2015-12-16,998.0,9,5.0,13.0
2015-12-16,998.0,10,,
2015-12-17,999.0,1,,
2015-12-17,999.0,2,6.0,36.0
2015-12-17,999.0,3,,
2015-12-17,999.0,4,,
2015-12-17,999.0,5,,
2015-12-17,999.0,6,6.0,6.0
2015-12-17,999.0,7,6.0,35.0
2015-12-17,999.0,8,,
2015-12-17,999.0,9,6.0,33.0
2015-12-17,999.0,10,,
2015-12-18,1000.0,1,7.0,29.0
2015-12-18,1000.0,2,7.0,63.0
2015-12-18,1000.0,3,,
2015-12-18,1000.0,4,,
2015-12-18,1000.0,5,,
2015-12-18,1000.0,6,,
2015-12-18,1000.0,7,,
2015-12-18,1000.0,8,,
2015-12-18,1000.0,9,7.0,29.0
2015-12-18,1000.0,10,,
2015-12-19,1001.0,1,1.0,1143.0
2015-12-19,1001.0,2,1.0,926.0
2015-12-19,1001.0,3,1.0,513.0
2015-12-19,1001.0,4,1.0,1178.0
2015-12-19,1001.0,5,1.0,1381.0
2015-12-19,1001.0,6,1.0,809.0
2015-12-19,1001.0,7,1.0,730.0
2015-12-19,1001.0,8,1.0,1521.0
2015-12-19,1001.0,9,1.0,1500.0
2015-12-19,1001.0,10,1.0,1123.0
2015-12-20,1002.0,1,2.0,850.0
2015-12-20,1002.0,2,2.0,1049.0
2015-12-20,1002.0,3,2.0,820.0
2015-12-20,1002.0,4,2.0,1616.0
2015-12-20,1002.0,5,2.0,1138.0
2015-12-20,1002.0,6,2.0,985.0
2015-12-20,1002.0,7,2.0,1299.0
2015-12-20,1002.0,8,2.0,2039.0
2015-12-20,1002.0,9,2.0,2210.0
2015-12-20,1002.0,10,2.0,758.0
2015-12-21,1003.0,1,3.0,921.0
2015-12-21,1003.0,2,3.0,1081.0
2015-12-21,1003.0,3,3.0,432.0
2015-12-21,1003.0,4,3.0,954.0
2015-12-21,1003.0,5,3.0,823.0
2015-12-21,1003.0,6,3.0,720.0
2015-12-21,1003.0,7,3.0,753.0
2015-12-21,1003.0,8,3.0,1064.0
2015-12-21,1003.0,9,3.0,1578.0
2015-12-21,1003.0,10,3.0,786.0
2015-12-22,1004.0,1,4.0,599.0
2015-12-22,1004.0,2,4.0,610.0
2015-12-22,1004.0,3,4.0,261.0
2015-12-22,1004.0,4,4.0,453.0
2015-12-22,1004.0,5,4.0,700.0
2015-12-22,1004.0,6,4.0,437.0
2015-12-22,1004.0,7,4.0,463.0
2015-12-22,1004.0,8,4.0,329.0
2015-12-22,1004.0,9,4.0,786.0
2015-12-22,1004.0,10,4.0,515.0
2015-12-23,1005.0,1,5.0,435.0
2015-12-23,1005.0,2,5.0,810.0
2015-12-23,1005.0,3,5.0,513.0
2015-12-23,1005.0,4,5.0,893.0
2015-12-23,1005.0,5,5.0,1087.0
2015-12-23,1005.0,6,5.0,653.0
2015-12-23,1005.0,7,5.0,449.0
2015-12-23,1005.0,8,5.0,1023.0
2015-12-23,1005.0,9,5.0,1620.0
2015-12-23,1005.0,10,5.0,696.0
2015-12-24,1006.0,1,6.0,136.0
2015-12-24,1006.0,2,6.0,253.0
2015-12-24,1006.0,3,6.0,214.0
2015-12-24,1006.0,4,6.0,261.0
2015-12-24,1006.0,5,6.0,367.0
2015-12-24,1006.0,6,6.0,175.0
2015-12-24,1006.0,7,6.0,105.0
2015-12-24,1006.0,8,6.0,69.0
2015-12-24,1006.0,9,6.0,352.0
2015-12-24,1006.0,10,6.0,168.0
2015-12-25,1007.0,1,,
2015-12-25,1007.0,2,,
2015-12-25,1007.0,3,,
2015-12-25,1007.0,4,,
2015-12-25,1007.0,5,,
2015-12-25,1007.0,6,,
2015-12-25,1007.0,7,,
2015-12-25,1007.0,8,,
2015-12-25,1007.0,9,7.0,15.0
2015-12-25,1007.0,10,,
2015-12-26,1008.0,1,1.0,680.0
2015-12-26,1008.0,2,1.0,579.0
2015-12-26,1008.0,3,1.0,428.0
2015-12-26,1008.0,4,1.0,722.0
2015-12-26,1008.0,5,1.0,852.0
2015-12-26,1008.0,6,1.0,731.0
2015-12-26,1008.0,7,1.0,730.0
2015-12-26,1008.0,8,1.0,995.0
2015-12-26,1008.0,9,1.0,1299.0
2015-12-26,1008.0,10,1.0,809.0
2015-12-27,1009.0,1,2.0,476.0
2015-12-27,1009.0,2,2.0,687.0
2015-12-27,1009.0,3,2.0,356.0
2015-12-27,1009.0,4,2.0,832.0
2015-12-27,1009.0,5,2.0,588.0
2015-12-27,1009.0,6,2.0,460.0
2015-12-27,1009.0,7,2.0,562.0
2015-12-27,1009.0,8,2.0,933.0
2015-12-27,1009.0,9,2.0,1239.0
2015-12-27,1009.0,10,2.0,674.0
2015-12-28,1010.0,1,3.0,540.0
2015-12-28,1010.0,2,3.0,540.0
2015-12-28,1010.0,3,3.0,333.0
2015-12-28,1010.0,4,3.0,665.0
2015-12-28,1010.0,5,3.0,480.0
2015-12-28,1010.0,6,3.0,417.0
2015-12-28,1010.0,7,3.0,557.0
2015-12-28,1010.0,8,3.0,774.0
2015-12-28,1010.0,9,3.0,1094.0
2015-12-28,1010.0,10,3.0,603.0
2015-12-29,1011.0,1,4.0,249.0
2015-12-29,1011.0,2,4.0,478.0
2015-12-29,1011.0,3,4.0,287.0
2015-12-29,1011.0,4,4.0,418.0
2015-12-29,1011.0,5,4.0,350.0
2015-12-29,1011.0,6,4.0,261.0
2015-12-29,1011.0,7,4.0,489.0
2015-12-29,1011.0,8,4.0,380.0
2015-12-29,1011.0,9,4.0,798.0
2015-12-29,1011.0,10,4.0,350.0
2015-12-30,1012.0,1,5.0,626.0
2015-12-30,1012.0,2,5.0,376.0
2015-12-30,1012.0,3,5.0,485.0
2015-12-30,1012.0,4,5.0,570.0
2015-12-30,1012.0,5,5.0,323.0
2015-12-30,1012.0,6,5.0,415.0
2015-12-30,1012.0,7,5.0,337.0
2015-12-30,1012.0,8,5.0,802.0
2015-12-30,1012.0,9,5.0,1232.0
2015-12-30,1012.0,10,5.0,337.0
2015-12-31,1013.0,1,6.0,34.0
2015-12-31,1013.0,2,,
2015-12-31,1013.0,3,6.0,143.0
2015-12-31,1013.0,4,6.0,95.0
2015-12-31,1013.0,5,6.0,257.0
2015-12-31,1013.0,6,6.0,65.0
2015-12-31,1013.0,7,6.0,140.0
2015-12-31,1013.0,8,6.0,242.0
2015-12-31,1013.0,9,6.0,335.0
2015-12-31,1013.0,10,6.0,84.0
2016-01-01,,1,,
2016-01-01,,2,,
2016-01-01,,3,,
2016-01-01,,4,,
2016-01-01,,5,,
2016-01-01,,6,,
2016-01-01,,7,,
2016-01-01,,8,,
2016-01-01,,9,,
2016-01-01,,10,,
2016-01-02,1014.0,1,1.0,544.0
2016-01-02,1014.0,2,1.0,463.0
2016-01-02,1014.0,3,1.0,513.0
2016-01-02,1014.0,4,1.0,684.0
2016-01-02,1014.0,5,1.0,823.0
2016-01-02,1014.0,6,1.0,404.0
2016-01-02,1014.0,7,1.0,618.0
2016-01-02,1014.0,8,1.0,802.0
2016-01-02,1014.0,9,1.0,1406.0
2016-01-02,1014.0,10,1.0,651.0
2016-01-03,1015.0,1,2.0,612.0
2016-01-03,1015.0,2,2.0,796.0
2016-01-03,1015.0,3,2.0,570.0
2016-01-03,1015.0,4,2.0,642.0
2016-01-03,1015.0,5,2.0,808.0
2016-01-03,1015.0,6,2.0,713.0
2016-01-03,1015.0,7,2.0,1334.0
2016-01-03,1015.0,8,2.0,588.0
2016-01-03,1015.0,9,2.0,1272.0
2016-01-03,1015.0,10,2.0,562.0
2016-01-04,1016.0,1,3.0,508.0
2016-01-04,1016.0,2,3.0,574.0
2016-01-04,1016.0,3,3.0,466.0
2016-01-04,1016.0,4,3.0,488.0
2016-01-04,1016.0,5,3.0,548.0
2016-01-04,1016.0,6,3.0,605.0
2016-01-04,1016.0,7,3.0,753.0
2016-01-04,1016.0,8,3.0,677.0
2016-01-04,1016.0,9,3.0,1312.0
2016-01-04,1016.0,10,3.0,577.0
2016-01-05,1017.0,1,4.0,599.0
2016-01-05,1017.0,2,4.0,531.0
2016-01-05,1017.0,3,4.0,340.0
2016-01-05,1017.0,4,4.0,523.0
2016-01-05,1017.0,5,4.0,592.0
2016-01-05,1017.0,6,4.0,342.0
2016-01-05,1017.0,7,4.0,386.0
2016-01-05,1017.0,8,4.0,558.0
2016-01-05,1017.0,9,4.0,896.0
2016-01-05,1017.0,10,4.0,412.0
2016-01-06,1018.0,1,5.0,463.0
2016-01-06,1018.0,2,5.0,289.0
2016-01-06,1018.0,3,5.0,314.0
2016-01-06,1018.0,4,5.0,456.0
2016-01-06,1018.0,5,5.0,558.0
2016-01-06,1018.0,6,5.0,347.0
2016-01-06,1018.0,7,5.0,477.0
2016-01-06,1018.0,8,5.0,525.0
2016-01-06,1018.0,9,5.0,696.0
2016-01-06,1018.0,10,5.0,472.0
2016-01-07,1019.0,1,6.0,136.0
2016-01-07,1019.0,2,6.0,109.0
2016-01-07,1019.0,3,6.0,107.0
2016-01-07,1019.0,4,6.0,119.0
2016-01-07,1019.0,5,,
2016-01-07,1019.0,6,6.0,65.0
2016-01-07,1019.0,7,6.0,70.0
2016-01-07,1019.0,8,6.0,138.0
2016-01-07,1019.0,9,6.0,201.0
2016-01-07,1019.0,10,6.0,56.0
2016-01-08,1020.0,1,,
2016-01-08,1020.0,2,,
2016-01-08,1020.0,3,,
2016-01-08,1020.0,4,,
2016-01-08,1020.0,5,,
2016-01-08,1020.0,6,,
2016-01-08,1020.0,7,,
2016-01-08,1020.0,8,,
2016-01-08,1020.0,9,7.0,15.0
2016-01-08,1020.0,10,,
2016-01-09,1021.0,1,1.0,354.0
2016-01-09,1021.0,2,1.0,492.0
2016-01-09,1021.0,3,1.0,912.0
2016-01-09,1021.0,4,1.0,665.0
2016-01-09,1021.0,5,1.0,823.0
2016-01-09,1021.0,6,1.0,492.0
2016-01-09,1021.0,7,1.0,421.0
2016-01-09,1021.0,8,1.0,746.0
2016-01-09,1021.0,9,1.0,1366.0
2016-01-09,1021.0,10,1.0,674.0
2016-01-10,1022.0,1,2.0,885.0
2016-01-10,1022.0,2,2.0,724.0
2016-01-10,1022.0,3,2.0,356.0
2016-01-10,1022.0,4,2.0,689.0
2016-01-10,1022.0,5,2.0,661.0
2016-01-10,1022.0,6,2.0,421.0
2016-01-10,1022.0,7,2.0,562.0
2016-01-10,1022.0,8,2.0,968.0
2016-01-10,1022.0,9,2.0,1657.0
2016-01-10,1022.0,10,2.0,590.0
2016-01-11,1023.0,1,3.0,635.0
2016-01-11,1023.0,2,3.0,304.0
2016-01-11,1023.0,3,3.0,399.0
2016-01-11,1023.0,4,3.0,865.0
2016-01-11,1023.0,5,3.0,617.0
2016-01-11,1023.0,6,3.0,520.0
2016-01-11,1023.0,7,3.0,491.0
2016-01-11,1023.0,8,3.0,484.0
2016-01-11,1023.0,9,3.0,2031.0
2016-01-11,1023.0,10,3.0,629.0
2016-01-12,1024.0,1,4.0,599.0
2016-01-12,1024.0,2,4.0,451.0
2016-01-12,1024.0,3,4.0,235.0
2016-01-12,1024.0,4,4.0,488.0
2016-01-12,1024.0,5,4.0,565.0
2016-01-12,1024.0,6,4.0,385.0
2016-01-12,1024.0,7,4.0,335.0
2016-01-12,1024.0,8,4.0,684.0
2016-01-12,1024.0,9,4.0,1228.0
2016-01-12,1024.0,10,4.0,453.0
2016-01-13,1025.0,1,5.0,517.0
2016-01-13,1025.0,2,5.0,434.0
2016-01-13,1025.0,3,5.0,371.0
2016-01-13,1025.0,4,5.0,760.0
2016-01-13,1025.0,5,5.0,294.0
2016-01-13,1025.0,6,5.0,378.0
2016-01-13,1025.0,7,5.0,140.0
2016-01-13,1025.0,8,5.0,553.0
2016-01-13,1025.0,9,5.0,1674.0
2016-01-13,1025.0,10,5.0,809.0
2016-01-14,1026.0,1,6.0,306.0
2016-01-14,1026.0,2,6.0,145.0
2016-01-14,1026.0,3,6.0,214.0
2016-01-14,1026.0,4,6.0,214.0
2016-01-14,1026.0,5,6.0,37.0
2016-01-14,1026.0,6,6.0,104.0
2016-01-14,1026.0,7,6.0,105.0
2016-01-14,1026.0,8,6.0,380.0
2016-01-14,1026.0,9,6.0,435.0
2016-01-14,1026.0,10,6.0,168.0
2016-01-15,1027.0,1,,
2016-01-15,1027.0,2,,
2016-01-15,1027.0,3,,
2016-01-15,1027.0,4,,
2016-01-15,1027.0,5,,
2016-01-15,1027.0,6,,
2016-01-15,1027.0,7,,
2016-01-15,1027.0,8,,
2016-01-15,1027.0,9,7.0,29.0
2016-01-15,1027.0,10,,
2016-01-16,1028.0,1,1.0,599.0
2016-01-16,1028.0,2,1.0,405.0
2016-01-16,1028.0,3,1.0,542.0
2016-01-16,1028.0,4,1.0,1121.0
2016-01-16,1028.0,5,1.0,1028.0
2016-01-16,1028.0,6,1.0,524.0
2016-01-16,1028.0,7,1.0,534.0
2016-01-16,1028.0,8,1.0,1217.0
2016-01-16,1028.0,9,1.0,1420.0
2016-01-16,1028.0,10,1.0,1011.0
2016-01-17,1029.0,1,2.0,1089.0
2016-01-17,1029.0,2,2.0,832.0
2016-01-17,1029.0,3,2.0,428.0
2016-01-17,1029.0,4,2.0,1212.0
2016-01-17,1029.0,5,2.0,588.0
2016-01-17,1029.0,6,2.0,680.0
2016-01-17,1029.0,7,2.0,421.0
2016-01-17,1029.0,8,2.0,1590.0
2016-01-17,1029.0,9,2.0,1741.0
2016-01-17,1029.0,10,2.0,786.0
2016-01-18,1030.0,1,3.0,1080.0
2016-01-18,1030.0,2,3.0,371.0
2016-01-18,1030.0,3,3.0,200.0
2016-01-18,1030.0,4,3.0,931.0
2016-01-18,1030.0,5,3.0,514.0
2016-01-18,1030.0,6,3.0,587.0
2016-01-18,1030.0,7,3.0,328.0
2016-01-18,1030.0,8,3.0,1161.0
2016-01-18,1030.0,9,3.0,1609.0
2016-01-18,1030.0,10,3.0,681.0
2016-01-19,1031.0,1,4.0,848.0
2016-01-19,1031.0,2,4.0,584.0
2016-01-19,1031.0,3,4.0,131.0
2016-01-19,1031.0,4,4.0,645.0
2016-01-19,1031.0,5,4.0,485.0
2016-01-19,1031.0,6,4.0,480.0
2016-01-19,1031.0,7,4.0,309.0
2016-01-19,1031.0,8,4.0,938.0
2016-01-19,1031.0,9,4.0,1105.0
2016-01-19,1031.0,10,4.0,906.0
2016-01-20,1032.0,1,5.0,925.0
2016-01-20,1032.0,2,5.0,463.0
2016-01-20,1032.0,3,5.0,314.0
2016-01-20,1032.0,4,5.0,855.0
2016-01-20,1032.0,5,5.0,823.0
2016-01-20,1032.0,6,5.0,446.0
2016-01-20,1032.0,7,5.0,309.0
2016-01-20,1032.0,8,5.0,1078.0
2016-01-20,1032.0,9,5.0,1339.0
2016-01-20,1032.0,10,5.0,786.0
2016-01-21,1033.0,1,6.0,238.0
2016-01-21,1033.0,2,6.0,217.0
2016-01-21,1033.0,3,6.0,143.0
2016-01-21,1033.0,4,6.0,356.0
2016-01-21,1033.0,5,6.0,330.0
2016-01-21,1033.0,6,6.0,149.0
2016-01-21,1033.0,7,6.0,246.0
2016-01-21,1033.0,8,6.0,346.0
2016-01-21,1033.0,9,6.0,452.0
2016-01-21,1033.0,10,6.0,337.0
2016-01-22,,1,,
2016-01-22,,2,,
2016-01-22,,3,,
2016-01-22,,4,,
2016-01-22,,5,,
2016-01-22,,6,,
2016-01-22,,7,,
2016-01-22,,8,,
2016-01-22,,9,,
2016-01-22,,10,,
2016-01-23,,1,,
2016-01-23,,2,,
2016-01-23,,3,,
2016-01-23,,4,,
2016-01-23,,5,,
2016-01-23,,6,,
2016-01-23,,7,,
2016-01-23,,8,,
2016-01-23,,9,,
2016-01-23,,10,,
2016-01-24,,1,,
2016-01-24,,2,,
2016-01-24,,3,,
